segment_id,seq,lat,lng,place_id,source,seed_lat,seed_lng,seed,attempt
1757737014_000030,4,40.697717,-73.934553,ChIJPwJtFQhcwokRCtYY1HNmIFk,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,5,40.697855,-73.934412,ChIJPwJtFQhcwokRCtYY1HNmIFk,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,6,40.698197,-73.934072,ChIJPwJtFQhcwokRxtMruhXxqQo,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,7,40.698289,-73.934019,ChIJPwJtFQhcwokRxtMruhXxqQo,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,8,40.698343,-73.933952,ChIJSxKOcAhcwokRssC_J3C3yBg,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,9,40.698361,-73.933923,ChIJSxKOcAhcwokRssC_J3C3yBg,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,10,40.6984,-73.933837,ChIJSxKOcAhcwokRssC_J3C3yBg,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,11,40.698421,-73.933795,ChIJSxKOcAhcwokRssC_J3C3yBg,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000030,12,40.698814,-73.933919,ChIJlZ9p2AdcwokRR5IPIc-eM1Y,google_snap_interpolate,40.698075,-73.935715,1126887666,1
1757737014_000031,0,40.723667,-73.912606,ChIJaQsO379ewokRelKS_VuSjDY,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,1,40.723666,-73.912607,ChIJaQsO379ewokRelKS_VuSjDY,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,2,40.723529,-73.912669,ChIJaQsO379ewokRelKS_VuSjDY,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,3,40.723443,-73.912667,ChIJ8XsJ179ewokRhLpJiqcZng8,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,4,40.723399,-73.912684,ChIJ8XsJ179ewokRhLpJiqcZng8,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,5,40.723372,-73.912691,ChIJ8XsJ179ewokRhLpJiqcZng8,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,6,40.723346,-73.912691,ChIJ8XsJ179ewokRgAVBVLbVLAk,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,7,40.72331,-73.912681,ChIJ8XsJ179ewokRgAVBVLbVLAk,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,8,40.723289,-73.912672,ChIJ8XsJ179ewokRgAVBVLbVLAk,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,9,40.723278,-73.912666,ChIJ8XsJ179ewokRgAVBVLbVLAk,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,10,40.723245,-73.912636,ChIJ8XsJ179ewokRgAVBVLbVLAk,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,11,40.723203,-73.912474,ChIJr-XGfZVewokR-JhMx3DATiA,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,12,40.723143,-73.91216,ChIJr-XGfZVewokR-JhMx3DATiA,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,13,40.723129,-73.912092,ChIJr-XGfZVewokRr5F_Qir4xbs,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,14,40.723016,-73.910966,ChIJ0xFecZVewokRQLy3LAfilGs,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,15,40.722994,-73.910688,ChIJ0xFecZVewokRQLy3LAfilGs,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000031,16,40.722381,-73.910652,ChIJiT4lCpVewokRIOgcBrUUR8E,google_snap_interpolate,40.723659,-73.912555,833053957,1
1757737014_000032,0,40.846617,-74.044428,ChIJK7lu0835wokRWzdSW-Ny0i4,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,1,40.848255,-74.044783,ChIJK7lu0835wokRWzdSW-Ny0i4,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,2,40.848248,-74.044855,ChIJzZBqhM75wokR3Vw0bqQE1S4,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,3,40.848194,-74.0455,ChIJzZBqhM75wokR3Vw0bqQE1S4,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,4,40.848189,-74.045572,ChIJzZBqhM75wokR3Vw0bqQE1S4,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,5,40.848183,-74.045644,ChIJpddxnM75wokRm-x1VeozVsY,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,6,40.848176,-74.045745,ChIJpddxnM75wokRm-x1VeozVsY,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,7,40.848175,-74.045789,ChIJpddxnM75wokRm-x1VeozVsY,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,8,40.848178,-74.045859,ChIJD0Gjns75wokRdKipONhveMk,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000032,9,40.848182,-74.045895,ChIJD0Gjns75wokRdKipONhveMk,google_snap_interpolate,40.846634,-74.04429,1031024518,1
1757737014_000033,0,40.729265,-74.011437,ChIJvfpUCfJZwokRYjk0AOMr0GM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,1,40.72923,-74.01127,ChIJvfpUCfJZwokRYjk0AOMr0GM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,2,40.729211,-74.011175,ChIJ38X5C_JZwokRUZV703m3u_A,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,3,40.728724,-74.011232,ChIJTTIOEvJZwokRl6tkfSvGzU4,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,4,40.728386,-74.011264,ChIJTTIOEvJZwokRE0n638kgGPE,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,5,40.728356,-74.011262,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,6,40.728324,-74.011249,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,7,40.728311,-74.011239,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,8,40.728303,-74.011229,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,9,40.728296,-74.011206,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,10,40.728292,-74.011173,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,11,40.728295,-74.011155,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,12,40.728303,-74.011142,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,13,40.728311,-74.011136,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,14,40.728362,-74.011116,ChIJ6zW2FfJZwokRwuqVcSCYD9E,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,15,40.728402,-74.011115,ChIJWVubE_JZwokRkme0GtcxpYQ,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,16,40.728612,-74.011089,ChIJWVubE_JZwokRkme0GtcxpYQ,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,17,40.728637,-74.011091,ChIJWVubE_JZwokRkme0GtcxpYQ,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,18,40.728654,-74.011099,ChIJWVubE_JZwokRkme0GtcxpYQ,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,19,40.728745,-74.011161,ChIJWVubE_JZwokRkme0GtcxpYQ,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,20,40.728753,-74.011167,ChIJV3m9DfJZwokRMi1XDFtA_3s,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,21,40.728781,-74.011174,ChIJV3m9DfJZwokRMi1XDFtA_3s,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,22,40.729059,-74.011142,ChIJV3m9DfJZwokRMi1XDFtA_3s,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,23,40.72908,-74.011135,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,24,40.729105,-74.011122,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,25,40.729122,-74.011104,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,26,40.72913,-74.011088,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,27,40.729135,-74.011071,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,28,40.729137,-74.011057,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,29,40.729137,-74.011037,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,30,40.729118,-74.010948,ChIJM3ybDPJZwokRANmOUXc7pwM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,31,40.729095,-74.010786,ChIJK4-ldPJZwokRQHy_WNM3uII,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,32,40.729065,-74.010577,ChIJDX0adPJZwokR-b3vG5fGvng,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,33,40.72913,-74.010572,ChIJzzbVdfJZwokRI_oDkJBNUzw,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,34,40.729269,-74.010551,ChIJzzbVdfJZwokRMsYcT8cM4iM,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,35,40.729464,-74.010537,ChIJ8R-Pie1ZwokREUdBNyV7HLQ,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,36,40.729732,-74.010502,ChIJ8R-Pie1ZwokREUdBNyV7HLQ,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,37,40.72982,-74.010502,ChIJU8okjO1ZwokRRS92-WMa6Gc,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,38,40.730021,-74.010476,ChIJ_zU5ke1ZwokRlB5Ooa210qg,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000033,39,40.730566,-74.01041,ChIJ_zU5ke1ZwokRlB5Ooa210qg,google_snap_interpolate,40.729303,-74.012031,998446593,1
1757737014_000034,0,40.857549,-74.032747,ChIJD_H3Hd_5wokRwqVttZztMLY,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,1,40.857559,-74.032778,ChIJD_H3Hd_5wokRwqVttZztMLY,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,2,40.857568,-74.032823,ChIJD_H3Hd_5wokRwqVttZztMLY,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,3,40.857573,-74.032872,ChIJD_H3Hd_5wokRwqVttZztMLY,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,4,40.857584,-74.033036,ChIJD_H3Hd_5wokRwqVttZztMLY,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,5,40.8576,-74.033298,ChIJD_H3Hd_5wokRN1_5QDKSHpE,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,6,40.857616,-74.033703,ChIJY-0r5N75wokRqAQRhOaAmBk,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,7,40.857287,-74.033741,ChIJi_R86N75wokRF9vzb3EsRd4,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,8,40.857245,-74.033747,ChIJJzvQwt75wokRTdp_PzZPFD0,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,9,40.85722,-74.033744,ChIJJzvQwt75wokRTdp_PzZPFD0,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,10,40.857088,-74.033698,ChIJJzvQwt75wokRTdp_PzZPFD0,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,11,40.85703,-74.033983,ChIJV59ww975wokRGI6jANCEypw,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,12,40.856873,-74.033909,ChIJi9Zlxt75wokRVXWVZ8XQh3Y,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,13,40.856849,-74.033905,ChIJi9Zlxt75wokRVXWVZ8XQh3Y,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,14,40.856837,-74.033911,ChIJi9Zlxt75wokRVXWVZ8XQh3Y,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,15,40.856829,-74.03392,ChIJi9Zlxt75wokRVXWVZ8XQh3Y,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,16,40.856823,-74.033932,ChIJi9Zlxt75wokRVXWVZ8XQh3Y,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,17,40.856719,-74.034337,ChIJi9Zlxt75wokRVXWVZ8XQh3Y,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,18,40.856668,-74.034317,ChIJlfU_yN75wokRE1SRkU0Te3c,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,19,40.856507,-74.034254,ChIJFcmxyd75wokR-y4XX8W-vLM,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,20,40.856462,-74.034237,ChIJ01LSy975wokRNxTguJzUAaE,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,21,40.856338,-74.03419,ChIJ01LSy975wokRNxTguJzUAaE,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000034,22,40.856271,-74.034433,ChIJxXTYtN75wokRmzFXEs6uxT0,google_snap_interpolate,40.857679,-74.032673,1354017921,1
1757737014_000035,0,40.646226,-73.916912,ChIJs4heF75cwokRQRgmr7XVT3M,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,1,40.646067,-73.917162,ChIJs4heF75cwokRQRgmr7XVT3M,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,2,40.645945,-73.917024,ChIJr1mfPb5cwokRAoEuUS3_aqU,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,3,40.645814,-73.916877,ChIJn162Pb5cwokRSfVa5vxN2Wg,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,4,40.645706,-73.916742,ChIJpQslPL5cwokRI9VmaZUgaxo,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,5,40.645634,-73.916639,ChIJ2wepP75cwokRsaN7M6XEvj8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,6,40.645591,-73.916724,ChIJhcrCPr5cwokRTH80b9s6Vv8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,7,40.645572,-73.916772,ChIJhcrCPr5cwokRTH80b9s6Vv8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,8,40.645563,-73.916803,ChIJhcrCPr5cwokRTH80b9s6Vv8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,9,40.645559,-73.916838,ChIJhcrCPr5cwokRTH80b9s6Vv8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,10,40.64556,-73.916878,ChIJhcrCPr5cwokRTH80b9s6Vv8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,11,40.645569,-73.916919,ChIJhcrCPr5cwokRTH80b9s6Vv8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,12,40.645578,-73.916952,ChIJhcrCPr5cwokRTH80b9s6Vv8,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,13,40.6456,-73.916944,ChIJwc4Ta75cwokRZGIDta41Cv0,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,14,40.645627,-73.916944,ChIJwc4Ta75cwokRZGIDta41Cv0,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,15,40.645638,-73.916948,ChIJwc4Ta75cwokRZGIDta41Cv0,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,16,40.64565,-73.916959,ChIJwc4Ta75cwokRZGIDta41Cv0,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,17,40.645697,-73.917008,ChIJwc4Ta75cwokRZGIDta41Cv0,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,18,40.645728,-73.917047,ChIJwc4Ta75cwokRZGIDta41Cv0,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,19,40.645784,-73.917125,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,20,40.645791,-73.917144,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,21,40.645797,-73.917169,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,22,40.645802,-73.917217,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,23,40.6458,-73.917263,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,24,40.645787,-73.917312,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,25,40.645772,-73.917356,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,26,40.645575,-73.917693,ChIJw7TsbL5cwokR4ksRsPWvv3o,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,27,40.645503,-73.91782,ChIJcRPnbb5cwokRmFOkMS7szbo,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,28,40.645325,-73.918103,ChIJX8WMcb5cwokRBMRBcsvhhQw,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,29,40.645311,-73.918123,ChIJX8WMcb5cwokRBMRBcsvhhQw,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,30,40.645297,-73.918136,ChIJX8WMcb5cwokRBMRBcsvhhQw,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,31,40.64527,-73.918152,ChIJX8WMcb5cwokRBMRBcsvhhQw,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,32,40.645246,-73.918159,ChIJX8WMcb5cwokRBMRBcsvhhQw,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,33,40.645179,-73.918172,ChIJX8WMcb5cwokRBMRBcsvhhQw,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,34,40.645171,-73.918176,ChIJX8WMcb5cwokRBMRBcsvhhQw,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000035,35,40.644853,-73.918667,ChIJsx-e1r1cwokRd3gcnHDhDnU,google_snap_interpolate,40.646296,-73.916989,1486083965,1
1757737014_000036,0,40.827873,-73.813166,ChIJtb5DkBSLwokRA8drKaG019s,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,1,40.827804,-73.813495,ChIJtb5DkBSLwokRA8drKaG019s,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,2,40.827709,-73.813482,ChIJaYtzjhSLwokR4Oy100w-z9U,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,3,40.827676,-73.813508,ChIJaYtzjhSLwokR4Oy100w-z9U,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,4,40.827667,-73.813517,ChIJaYtzjhSLwokR4Oy100w-z9U,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,5,40.827643,-73.813552,ChIJaYtzjhSLwokR4Oy100w-z9U,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,6,40.827553,-73.813737,ChIJaYtzjhSLwokR4Oy100w-z9U,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,7,40.827307,-73.814222,ChIJzWmdjBSLwokRXxmG2r5dKI4,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,8,40.827109,-73.81461,ChIJ8ffHWRSLwokR9QsZVrheZJg,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,9,40.826915,-73.815005,ChIJ8ffHWRSLwokR9QsZVrheZJg,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000036,10,40.826422,-73.814591,ChIJHRWFRRSLwokRiTb5tWi93R4,google_snap_interpolate,40.827745,-73.812862,1868245971,5
1757737014_000037,0,40.627905,-73.922993,ChIJ-9ViSE1DwokRSOyZgyaM9SE,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,1,40.628356,-73.92304,ChIJ-9ViSE1DwokRSOyZgyaM9SE,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,2,40.628472,-73.923053,ChIJ-9ViSE1DwokRSOyZgyaM9SE,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,3,40.62851,-73.922447,ChIJEYvlx7JcwokRIfghYEQsmNk,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,4,40.628511,-73.922411,ChIJEYvlx7JcwokRIfghYEQsmNk,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,5,40.62851,-73.922341,ChIJEYvlx7JcwokRqvdI0QHoXlU,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,6,40.628511,-73.92232,ChIJEYvlx7JcwokRqvdI0QHoXlU,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,7,40.628529,-73.922091,ChIJp8XMx7JcwokRxmodOgM5ALc,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,8,40.62881,-73.92212,ChIJQ0yXwrJcwokRDaMF7pwRJUk,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,9,40.629013,-73.922141,ChIJMXZG6LJcwokRNSVSYZqyefA,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,10,40.629418,-73.922183,ChIJMXZG6LJcwokRJuuv2HPAkDM,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,11,40.629446,-73.921801,ChIJpRRW5LJcwokRJpszvgtaOtQ,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000037,12,40.629224,-73.921769,ChIJl7rs47JcwokRRkQZwVh05Yk,google_snap_interpolate,40.627869,-73.923598,558415244,1
1757737014_000038,0,40.83009,-73.982943,ChIJg5P7tFT2wokRDdYQ8SN3fAk,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,1,40.830176,-73.982908,ChIJg5P7tFT2wokRDdYQ8SN3fAk,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,2,40.830433,-73.98281,ChIJg5P7tFT2wokRDdYQ8SN3fAk,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,3,40.830522,-73.982766,ChIJg5P7tFT2wokRDdYQ8SN3fAk,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,4,40.830597,-73.982735,ChIJ_SrRzVT2wokRWO8mO8wJNco,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,5,40.830855,-73.982644,ChIJ_SrRzVT2wokRWO8mO8wJNco,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,6,40.831054,-73.982584,ChIJ_SrRzVT2wokRxK5s_cW9wgY,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,7,40.831211,-73.982538,ChIJ-VuQ0VT2wokRo5-R6x-Muxc,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,8,40.831309,-73.98251,ChIJtYDX11T2wokRzZJmYXQysxU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,9,40.831542,-73.982452,ChIJtYDX11T2wokRzZJmYXQysxU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,10,40.831714,-73.982404,ChIJtYDX11T2wokRzZJmYXQysxU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,11,40.831858,-73.98236,ChIJtYDX11T2wokRzZJmYXQysxU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,12,40.831904,-73.98234,ChIJtYDX11T2wokRzZJmYXQysxU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,13,40.831952,-73.982291,ChIJtYDX11T2wokRzZJmYXQysxU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,14,40.831727,-73.981826,ChIJs9mII1X2wokR53OTLSp6NXw,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,15,40.831688,-73.981737,ChIJs9mII1X2wokR53OTLSp6NXw,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,16,40.831652,-73.981647,ChIJs9mII1X2wokR53OTLSp6NXw,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,17,40.831611,-73.981534,ChIJs9mII1X2wokR53OTLSp6NXw,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,18,40.831554,-73.981334,ChIJs9mII1X2wokR53OTLSp6NXw,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,19,40.831526,-73.981222,ChIJKeDsHFX2wokRNrPdnJONxIU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000038,20,40.831512,-73.981153,ChIJKeDsHFX2wokRNrPdnJONxIU,google_snap_interpolate,40.830095,-73.982963,719560379,5
1757737014_000039,0,40.662444,-73.891748,ChIJVWVRnf9cwokRpg8eBWq1P9M,google_snap_interpolate,40.662468,-73.891767,951606288,1
1757737014_000039,1,40.662219,-73.892258,ChIJVWVRnf9cwokRpg8eBWq1P9M,google_snap_interpolate,40.662468,-73.891767,951606288,1
1757737014_000039,2,40.662188,-73.892329,ChIJs-5Zcf9cwokRjz97WS3fiaM,google_snap_interpolate,40.662468,-73.891767,951606288,1
1757737014_000039,3,40.662062,-73.892613,ChIJvc8Vbf9cwokRAPNl7lkcEFE,google_snap_interpolate,40.662468,-73.891767,951606288,1
1757737014_000039,4,40.66193,-73.892913,ChIJvc8Vbf9cwokR74W0HoYsSA8,google_snap_interpolate,40.662468,-73.891767,951606288,1
1757737014_000039,5,40.661844,-73.893103,ChIJvc8Vbf9cwokR74W0HoYsSA8,google_snap_interpolate,40.662468,-73.891767,951606288,1
